priogrid_gid,pg_xcoord__old,pg_ycoord__old,country_iso_a3__old,admin1_gaul1_code__old,admin1_gaul1_name__old,admin1_gaul0_code__old,admin1_gaul0_name__old,admin2_gaul2_code__old,admin2_gaul2_name__old,pg_xcoord__new,pg_ycoord__new,country_iso_a3__new,admin1_gaul1_code__new,admin1_gaul1_name__new,admin1_gaul0_code__new,admin1_gaul0_name__new,admin2_gaul2_code__new,admin2_gaul2_name__new,presence,change_class
165992,15.75,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,15.75,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,both,identical
165993,16.25,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,16.25,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,both,identical
165994,16.75,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,16.75,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,both,identical
165995,17.25,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,17.25,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,both,identical
165996,17.75,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,17.75,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,both,identical
165997,18.25,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,18.25,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,both,identical
165998,18.75,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,18.75,25.25,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,both,identical
165999,19.25,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,19.25,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,both,identical
166000,19.75,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,19.75,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,both,identical
166001,20.25,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,20.25,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,both,identical
166002,20.75,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,20.75,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,both,identical
166003,21.25,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,21.25,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,both,identical
166004,21.75,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,21.75,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,both,identical
166005,22.25,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,22.25,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,both,identical
166006,22.75,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,22.75,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,both,identical
166007,23.25,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,23.25,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,both,identical
166008,23.75,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,23.75,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,both,identical
166009,24.25,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,24.25,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,both,identical
166010,24.75,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,24.75,25.25,LBY,1425.0,East,140.0,Libya,104033.0,Alkufra,both,identical
166011,25.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,25.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,both,identical
166012,25.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,25.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,both,identical
166013,26.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,26.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,both,identical
166014,26.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,26.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,both,identical
166015,27.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,27.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,both,identical
166016,27.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,27.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,both,identical
166017,28.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,28.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,both,identical
166018,28.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,28.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,both,identical
166019,29.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,29.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102790.0,A-Dakhla Oasis,both,identical
166020,29.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102792.0,Al-Kharga Oasis,29.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102792.0,Al-Kharga Oasis,both,identical
166021,30.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102792.0,Al-Kharga Oasis,30.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102792.0,Al-Kharga Oasis,both,identical
166022,30.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102792.0,Al-Kharga Oasis,30.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102792.0,Al-Kharga Oasis,both,identical
166023,31.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102792.0,Al-Kharga Oasis,31.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102792.0,Al-Kharga Oasis,both,identical
166024,31.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102792.0,Al-Kharga Oasis,31.75,25.25,EGY,1263.0,New Valley,120.0,Egypt,102792.0,Al-Kharga Oasis,both,identical
166025,32.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102792.0,Al-Kharga Oasis,32.25,25.25,EGY,1263.0,New Valley,120.0,Egypt,102792.0,Al-Kharga Oasis,both,identical
166026,32.75,25.25,EGY,1266.0,Qena,120.0,Egypt,102830.0,Zemam Out,32.75,25.25,EGY,1266.0,Qena,120.0,Egypt,102830.0,Zemam Out,both,identical
166027,33.25,25.25,EGY,1247.0,Aswan,120.0,Egypt,102576.0,Zemam Out,33.25,25.25,EGY,1247.0,Aswan,120.0,Egypt,102576.0,Zemam Out,both,identical
166028,33.75,25.25,EGY,1267.0,Red Sea,120.0,Egypt,102833.0,Marsa Alam,33.75,25.25,EGY,1267.0,Red Sea,120.0,Egypt,102833.0,Marsa Alam,both,identical
166029,34.25,25.25,EGY,1267.0,Red Sea,120.0,Egypt,102833.0,Marsa Alam,34.25,25.25,EGY,1267.0,Red Sea,120.0,Egypt,102833.0,Marsa Alam,both,identical
166030,34.75,25.25,EGY,1267.0,Red Sea,120.0,Egypt,102833.0,Marsa Alam,34.75,25.25,EGY,1267.0,Red Sea,120.0,Egypt,102833.0,Marsa Alam,both,identical
166035,37.25,25.25,SAU,2965.0,Tabuk,266.0,Saudi Arabia,130584.0,Umluj,37.25,25.25,SAU,2965.0,Tabuk,266.0,Saudi Arabia,130584.0,Umluj,both,identical
166036,37.75,25.25,SAU,2965.0,Tabuk,266.0,Saudi Arabia,130584.0,Umluj,37.75,25.25,SAU,2965.0,Tabuk,266.0,Saudi Arabia,130584.0,Umluj,both,identical
166037,38.25,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130454.0,Al Is,38.25,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130454.0,Al Is,both,identical
166038,38.75,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130455.0,Al Madinah Al Munawwarah,38.75,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130455.0,Al Madinah Al Munawwarah,both,identical
166039,39.25,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130459.0,Khaybar,39.25,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130459.0,Khaybar,both,identical
166040,39.75,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130459.0,Khaybar,39.75,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130459.0,Khaybar,both,identical
166041,40.25,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130453.0,Al Hinakiyah,40.25,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130453.0,Al Hinakiyah,both,identical
166042,40.75,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130453.0,Al Hinakiyah,40.75,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130453.0,Al Hinakiyah,both,identical
166043,41.25,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130453.0,Al Hinakiyah,41.25,25.25,SAU,2955.0,Al Madinah Al Munawwarah,266.0,Saudi Arabia,130453.0,Al Hinakiyah,both,identical
166044,41.75,25.25,SAU,2956.0,Al Qaseem,266.0,Saudi Arabia,130472.0,Uqlat As Suqur,41.75,25.25,SAU,2956.0,Al Qaseem,266.0,Saudi Arabia,130472.0,Uqlat As Suqur,both,identical
166045,42.25,25.25,SAU,2956.0,Al Qaseem,266.0,Saudi Arabia,130466.0,An Nabhaniyah,42.25,25.25,SAU,2956.0,Al Qaseem,266.0,Saudi Arabia,130466.0,An Nabhaniyah,both,identical
166046,42.75,25.25,SAU,2956.0,Al Qaseem,266.0,Saudi Arabia,130466.0,An Nabhaniyah,42.75,25.25,SAU,2956.0,Al Qaseem,266.0,Saudi Arabia,130466.0,An Nabhaniyah,both,identical
166047,43.25,25.25,SAU,2956.0,Al Qaseem,266.0,Saudi Arabia,130473.0,Uyun Al Jiwa,43.25,25.25,SAU,2956.0,Al Qaseem,266.0,Saudi Arabia,130473.0,Uyun Al Jiwa,both,identical
166048,43.75,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130476.0,Ad Duwadimi,43.75,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130476.0,Ad Duwadimi,both,identical
166049,44.25,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130476.0,Ad Duwadimi,44.25,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130476.0,Ad Duwadimi,both,identical
166050,44.75,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130476.0,Ad Duwadimi,44.75,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130476.0,Ad Duwadimi,both,identical
166051,45.25,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130494.0,Shaqra,45.25,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130494.0,Shaqra,both,identical
166052,45.75,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130495.0,Thadiq,45.75,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130495.0,Thadiq,both,identical
166053,46.25,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130491.0,Huraymila,46.25,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130491.0,Huraymila,both,identical
166054,46.75,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130493.0,Rumah,46.75,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130493.0,Rumah,both,identical
166055,47.25,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130493.0,Rumah,47.25,25.25,SAU,2957.0,Ar Riyad,266.0,Saudi Arabia,130493.0,Rumah,both,identical
166056,47.75,25.25,SAU,2959.0,Eastern Region,266.0,Saudi Arabia,130514.0,Al Ahsa,47.75,25.25,SAU,2959.0,Eastern Region,266.0,Saudi Arabia,130514.0,Al Ahsa,both,identical
166057,48.25,25.25,SAU,2959.0,Eastern Region,266.0,Saudi Arabia,130514.0,Al Ahsa,48.25,25.25,SAU,2959.0,Eastern Region,266.0,Saudi Arabia,130514.0,Al Ahsa,both,identical
166058,48.75,25.25,SAU,2959.0,Eastern Region,266.0,Saudi Arabia,130514.0,Al Ahsa,48.75,25.25,SAU,2959.0,Eastern Region,266.0,Saudi Arabia,130514.0,Al Ahsa,both,identical
166059,49.25,25.25,SAU,2959.0,Eastern Region,266.0,Saudi Arabia,130514.0,Al Ahsa,49.25,25.25,SAU,2959.0,Eastern Region,266.0,Saudi Arabia,130514.0,Al Ahsa,both,identical
166060,49.75,25.25,SAU,2959.0,Eastern Region,266.0,Saudi Arabia,130514.0,Al Ahsa,49.75,25.25,SAU,2959.0,Eastern Region,266.0,Saudi Arabia,130514.0,Al Ahsa,both,identical
166061,50.25,25.25,SAU,2959.0,Eastern Region,266.0,Saudi Arabia,130520.0,Al Udayd,50.25,25.25,SAU,2959.0,Eastern Region,266.0,Saudi Arabia,130520.0,Al Udayd,both,identical
166062,50.75,25.25,QAT,2934.0,Al Sheehaniya Municipality,264.0,Qatar,130358.0,Umm Bab 84,50.75,25.25,QAT,2934.0,Al Sheehaniya Municipality,264.0,Qatar,130358.0,Umm Bab 84,both,identical
166063,51.25,25.25,QAT,2934.0,Al Sheehaniya Municipality,264.0,Qatar,130357.0,Rawdat Rashed 82,51.25,25.25,QAT,2934.0,Al Sheehaniya Municipality,264.0,Qatar,130357.0,Rawdat Rashed 82,both,identical
166064,51.75,25.25,QAT,2935.0,Al Wakra Municipality,264.0,Qatar,130361.0,Al Thumama / Al Wukair/Al Mashaf 91,51.75,25.25,QAT,2935.0,Al Wakra Municipality,264.0,Qatar,130361.0,Al Thumama / Al Wukair/Al Mashaf 91,both,identical
166071,55.25,25.25,ARE,3186.0,Dubai,279.0,United Arab Emirates,132723.0,Administrative Unit Not Available,55.25,25.25,ARE,3186.0,Dubai,279.0,United Arab Emirates,132723.0,Administrative Unit Not Available,both,identical
166072,55.75,25.25,ARE,3189.0,Sharjah,279.0,United Arab Emirates,132726.0,Administrative Unit Not Available,55.75,25.25,ARE,3189.0,Sharjah,279.0,United Arab Emirates,132726.0,Administrative Unit Not Available,both,identical
166073,56.25,25.25,ARE,3187.0,Fujairah,279.0,United Arab Emirates,132724.0,Administrative Unit Not Available,56.25,25.25,ARE,3187.0,Fujairah,279.0,United Arab Emirates,132724.0,Administrative Unit Not Available,both,identical
166078,58.75,25.25,IRN,2658.0,Hormozgan,242.0,Iran (Islamic Republic Of),126641.0,Jask,58.75,25.25,IRN,2658.0,Hormozgan,242.0,Iran (Islamic Republic Of),126641.0,Jask,both,identical
166079,59.25,25.25,IRN,2658.0,Hormozgan,242.0,Iran (Islamic Republic Of),126641.0,Jask,59.25,25.25,IRN,2658.0,Hormozgan,242.0,Iran (Islamic Republic Of),126641.0,Jask,both,identical
166080,59.75,25.25,IRN,2674.0,Sistan And Baluchestan,242.0,Iran (Islamic Republic Of),126868.0,Konarak,59.75,25.25,IRN,2674.0,Sistan And Baluchestan,242.0,Iran (Islamic Republic Of),126868.0,Konarak,both,identical
166081,60.25,25.25,IRN,2674.0,Sistan And Baluchestan,242.0,Iran (Islamic Republic Of),126868.0,Konarak,60.25,25.25,IRN,2674.0,Sistan And Baluchestan,242.0,Iran (Islamic Republic Of),126868.0,Konarak,both,identical
166082,60.75,25.25,IRN,2674.0,Sistan And Baluchestan,242.0,Iran (Islamic Republic Of),126860.0,Chabahar,60.75,25.25,IRN,2674.0,Sistan And Baluchestan,242.0,Iran (Islamic Republic Of),126860.0,Chabahar,both,identical
166083,61.25,25.25,IRN,2674.0,Sistan And Baluchestan,242.0,Iran (Islamic Republic Of),126860.0,Chabahar,61.25,25.25,IRN,2674.0,Sistan And Baluchestan,242.0,Iran (Islamic Republic Of),126860.0,Chabahar,both,identical
166084,61.75,25.25,PAK,2905.0,Balochistan,260.0,Pakistan,130102.0,Gwadar,61.75,25.25,PAK,2905.0,Balochistan,260.0,Pakistan,130102.0,Gwadar,both,identical
166651,-14.75,25.75,MAR,,,,,,,-14.75,25.75,ESH,1710.0,Administrative Unit Not Available,167.0,Western Sahara,106530.0,Administrative Unit Not Available,both,country_reassignment
166652,-14.25,25.75,MAR,,,,,,,-14.25,25.75,ESH,1710.0,Administrative Unit Not Available,167.0,Western Sahara,106530.0,Administrative Unit Not Available,both,country_reassignment
166653,-13.75,25.75,MAR,,,,,,,-13.75,25.75,ESH,1710.0,Administrative Unit Not Available,167.0,Western Sahara,106530.0,Administrative Unit Not Available,both,country_reassignment
166654,-13.25,25.75,MAR,,,,,,,-13.25,25.75,ESH,1710.0,Administrative Unit Not Available,167.0,Western Sahara,106530.0,Administrative Unit Not Available,both,country_reassignment
166655,-12.75,25.75,MAR,,,,,,,-12.75,25.75,ESH,1710.0,Administrative Unit Not Available,167.0,Western Sahara,106530.0,Administrative Unit Not Available,both,country_reassignment
166656,-12.25,25.75,MAR,,,,,,,-12.25,25.75,ESH,1710.0,Administrative Unit Not Available,167.0,Western Sahara,106530.0,Administrative Unit Not Available,both,country_reassignment
166657,-11.75,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,-11.75,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,both,identical
166658,-11.25,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,-11.25,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,both,identical
166659,-10.75,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,-10.75,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,both,identical
166660,-10.25,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,-10.25,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,both,identical
166661,-9.75,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,-9.75,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,both,identical
166662,-9.25,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,-9.25,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,both,identical
166663,-8.75,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,-8.75,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,both,identical
166664,-8.25,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,-8.25,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,both,identical
166665,-7.75,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,-7.75,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,both,identical
166666,-7.25,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,-7.25,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,both,identical
166667,-6.75,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,-6.75,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,both,identical
166668,-6.25,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,-6.25,25.75,MRT,1459.0,Tiris-Zemmou,144.0,Mauritania,104213.0,Bir Mogrein,both,identical
166669,-5.75,25.75,DZA,1044.0,Tindouf,101.0,Algeria,101371.0,Tindouf,-5.75,25.75,DZA,1044.0,Tindouf,101.0,Algeria,101371.0,Tindouf,both,identical
166670,-5.25,25.75,DZA,1044.0,Tindouf,101.0,Algeria,101371.0,Tindouf,-5.25,25.75,DZA,1044.0,Tindouf,101.0,Algeria,101371.0,Tindouf,both,identical
166671,-4.75,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,-4.75,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,both,identical
166672,-4.25,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,-4.25,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,both,identical
166673,-3.75,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,-3.75,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,both,identical
166674,-3.25,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,-3.25,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,both,identical
166675,-2.75,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,-2.75,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,both,identical
166676,-2.25,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,-2.25,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,both,identical
166677,-1.75,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,-1.75,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,both,identical
166678,-1.25,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,-1.25,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,both,identical
166679,-0.75,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,-0.75,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,both,identical
166680,-0.25,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,-0.25,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,both,identical
166681,0.25,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,0.25,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,both,identical
166682,0.75,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,0.75,25.75,DZA,1001.0,Adrar,101.0,Algeria,100016.0,Reggane,both,identical
166683,1.25,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101294.0,In Ghar,1.25,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101294.0,In Ghar,both,identical
166684,1.75,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101294.0,In Ghar,1.75,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101294.0,In Ghar,both,identical
166685,2.25,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101294.0,In Ghar,2.25,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101294.0,In Ghar,both,identical
166686,2.75,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101296.0,In Salah,2.75,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101296.0,In Salah,both,identical
166687,3.25,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101296.0,In Salah,3.25,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101296.0,In Salah,both,identical
166688,3.75,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101296.0,In Salah,3.75,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101296.0,In Salah,both,identical
166689,4.25,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101293.0,In Amguel,4.25,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101293.0,In Amguel,both,identical
166690,4.75,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101293.0,In Amguel,4.75,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101293.0,In Amguel,both,identical
166691,5.25,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101292.0,Idles,5.25,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101292.0,Idles,both,identical
166692,5.75,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101292.0,Idles,5.75,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101292.0,Idles,both,identical
166693,6.25,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101292.0,Idles,6.25,25.75,DZA,1041.0,Tamanrasset,101.0,Algeria,101292.0,Idles,both,identical
166694,6.75,25.75,DZA,1022.0,Illizi,101.0,Algeria,100675.0,Illizi,6.75,25.75,DZA,1022.0,Illizi,101.0,Algeria,100675.0,Illizi,both,identical
166695,7.25,25.75,DZA,1022.0,Illizi,101.0,Algeria,100675.0,Illizi,7.25,25.75,DZA,1022.0,Illizi,101.0,Algeria,100675.0,Illizi,both,identical
166696,7.75,25.75,DZA,1022.0,Illizi,101.0,Algeria,100675.0,Illizi,7.75,25.75,DZA,1022.0,Illizi,101.0,Algeria,100675.0,Illizi,both,identical
166697,8.25,25.75,DZA,1022.0,Illizi,101.0,Algeria,100675.0,Illizi,8.25,25.75,DZA,1022.0,Illizi,101.0,Algeria,100675.0,Illizi,both,identical
166698,8.75,25.75,DZA,1022.0,Illizi,101.0,Algeria,100675.0,Illizi,8.75,25.75,DZA,1022.0,Illizi,101.0,Algeria,100675.0,Illizi,both,identical
166699,9.25,25.75,DZA,1022.0,Illizi,101.0,Algeria,100675.0,Illizi,9.25,25.75,DZA,1022.0,Illizi,101.0,Algeria,100675.0,Illizi,both,identical
166700,9.75,25.75,LBY,1426.0,South,140.0,Libya,104040.0,Ghat,9.75,25.75,LBY,1426.0,South,140.0,Libya,104040.0,Ghat,both,identical
166701,10.25,25.75,LBY,1426.0,South,140.0,Libya,104040.0,Ghat,10.25,25.75,LBY,1426.0,South,140.0,Libya,104040.0,Ghat,both,identical
166702,10.75,25.75,LBY,1426.0,South,140.0,Libya,104040.0,Ghat,10.75,25.75,LBY,1426.0,South,140.0,Libya,104040.0,Ghat,both,identical
166703,11.25,25.75,LBY,1426.0,South,140.0,Libya,104040.0,Ghat,11.25,25.75,LBY,1426.0,South,140.0,Libya,104040.0,Ghat,both,identical
166704,11.75,25.75,LBY,1426.0,South,140.0,Libya,104043.0,Ubari,11.75,25.75,LBY,1426.0,South,140.0,Libya,104043.0,Ubari,both,identical
166705,12.25,25.75,LBY,1426.0,South,140.0,Libya,104043.0,Ubari,12.25,25.75,LBY,1426.0,South,140.0,Libya,104043.0,Ubari,both,identical
166706,12.75,25.75,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,12.75,25.75,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,both,identical
166707,13.25,25.75,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,13.25,25.75,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,both,identical
166708,13.75,25.75,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,13.75,25.75,LBY,1426.0,South,140.0,Libya,104041.0,Murzuq,both,identical
